SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,553 Columbus Ave #3,Boston,MA,02118,1000000,2,1.0,,878,,1900,,1139,,,,,https://www.redfin.com/MA/Boston/553-Columbus-Ave-02118/unit-3/home/9283617,,,N,Y,42.3414587,-71.0810453
PAST SALE,March-3-2022,Condo/Co-op,16 Upton St #1,Boston,MA,02118,1825000,3,2.5,South End,1877,1837,1899,16,972,458,Sold,,,https://www.redfin.com/MA/Boston/16-Upton-St-02118/unit-1/home/9311135,MLS PIN,72930958,N,Y,42.3420081,-71.0720271
PAST SALE,,Condo/Co-op,96 BEACON ST #2,BOSTON,MA,02108,5450000,3,3.5,,2831,,1900,,1925,,,,,https://www.redfin.com/MA/BOSTON/96-BEACON-ST-02108/unit-2/home/12369130,,,N,Y,42.355562,-71.072616
PAST SALE,,Condo/Co-op,301-303 Columbus Ave #306,Boston,MA,02116,2485000,3,3.0,,2146,,2009,,1158,,,,,https://www.redfin.com/MA/Boston/301-303-Columbus-Ave-02116/unit-306/home/39913223,,,N,Y,42.346814,-71.074522
PAST SALE,February-15-2022,Condo/Co-op,8 Rutland Sq #2,Boston,MA,02118,3675000,3,3.5,South End,2550,,1900,32,1441,477,Sold,,,https://www.redfin.com/MA/Boston/8-Rutland-Sq-02118/unit-2/home/9284371,MLS PIN,72919138,N,Y,42.3412368,-71.0779508
PAST SALE,January-19-2022,Condo/Co-op,778 Boylston Unit 8E,Boston,MA,02199,1980000,2,2.0,Back Bay,1119,,2000,59,1769,2839,Sold,,,https://www.redfin.com/MA/Boston/778-Boylston-St-02199/unit-8E/home/64815324,MLS PIN,72852126,N,Y,42.3486751,-71.0821271
PAST SALE,March-1-2022,Condo/Co-op,380 Harrison Ave Unit 12M,Boston,MA,02118,1210000,1,1.5,South End,912,,2021,18,1327,1091,Sold,,,https://www.redfin.com/MA/Boston/380-Harrison-Ave-02118/unit-12M/home/173173641,MLS PIN,72726594,N,Y,42.343914,-71.0635659
PAST SALE,February-25-2022,Condo/Co-op,51 Mount Vernon St #4,Boston,MA,02108,1190000,2,1.5,Beacon Hill,1020,1020,1870,22,1167,414,Sold,,,https://www.redfin.com/MA/BOSTON/51-MOUNT-VERNON-ST-02108/unit-4/home/9259245,MLS PIN,72932203,N,Y,42.358474,-71.065896
PAST SALE,,Condo/Co-op,574 Tremont St #7,Boston,MA,02118,410000,,1.0,,414,,1905,,990,,,,,https://www.redfin.com/MA/Boston/574-Tremont-St-02118/unit-7/home/11837155,,,N,Y,42.3433494,-71.0724224
PAST SALE,March-18-2022,Condo/Co-op,109 Beacon St #2,Boston,MA,02116,1200000,2,1.5,Back Bay,1192,,1865,1,1007,363,Sold,,,https://www.redfin.com/MA/Boston/109-Beacon-St-02116/unit-2/home/9306471,MLS PIN,72934383,N,Y,42.3549939,-71.0730876
PAST SALE,December-22-2021,Condo/Co-op,525 E 2ND St #3,Boston,MA,02127,1015000,3,3.0,South Boston,1608,1608,1905,87,631,501,Sold,,,https://www.redfin.com/MA/Boston/525-E-2nd-St-02127/unit-3/home/9328174,MLS PIN,72913174,N,Y,42.3369592,-71.0423179
PAST SALE,December-22-2021,Condo/Co-op,15 Henley St Unit E,Boston,MA,02129,1045000,2,1.5,Charlestown,1312,,1988,87,796,459,Sold,,,https://www.redfin.com/MA/Charlestown/15-Henley-St-02129/unit-E/home/9052291,MLS PIN,72905449,N,Y,42.3729786,-71.0613937
PAST SALE,January-26-2022,Condo/Co-op,47 Harvard St Unit B202,Boston,MA,02129,865000,2,2.0,Charlestown,1027,99999,1986,52,842,486,Sold,,,https://www.redfin.com/MA/Boston/47-Harvard-St-02129/unit-B202/home/9052942,MLS PIN,72863668,N,Y,42.3730768,-71.0630799
PAST SALE,December-27-2021,Condo/Co-op,29 Essex St #2,Boston,MA,02129,835000,3,1.5,Charlestown,1528,,1875,82,546,247,Sold,,,https://www.redfin.com/MA/Boston/29-Essex-St-02129/unit-2/home/9305122,MLS PIN,72851641,N,Y,42.3794715,-71.0701469
PAST SALE,,Condo/Co-op,5 Franklin St #1,Charlestown,MA,02129,850000,2,2.0,,973,,2015,,874,,,,,https://www.redfin.com/MA/Charlestown/5-Franklin-St-02129/unit-1/home/114036821,,,N,Y,42.3781449,-71.0671525
PAST SALE,March-18-2022,Condo/Co-op,12 Mount Vernon St #2,Boston,MA,02129,555000,2,1.0,Charlestown,518,,1835,1,1071,150,Sold,,,https://www.redfin.com/MA/Charlestown/12-Mount-Vernon-St-02129/unit-2/home/171415101,MLS PIN,72940366,N,Y,42.375699,-71.058828
PAST SALE,December-21-2021,Multi-Family (2-4 Unit),67-69 Hooker St,Boston,MA,02134,950000,3,2.0,Allston,1896,3875,1925,88,501,,Sold,,,https://www.redfin.com/MA/Boston/67-Hooker-St-02134/home/9002187,MLS PIN,72916065,N,Y,42.3585581,-71.1273956
PAST SALE,December-22-2021,Condo/Co-op,92 Gordon #302,Boston,MA,02135,459000,2,1.0,Brighton,674,,1920,87,681,565,Sold,,,https://www.redfin.com/MA/Brighton/92-Gordon-St-02135/unit-302/home/9012010,MLS PIN,72899178,N,Y,42.3495979,-71.1397224
PAST SALE,December-20-2021,Single Family Residential,24 Nottinghill Rd,Boston,MA,02135,935000,6,2.5,Brighton,2773,5580,1925,89,337,,Sold,,,https://www.redfin.com/MA/Brighton/24-Nottinghill-Rd-02135/home/9020770,MLS PIN,72906795,N,Y,42.3436671,-71.1497254
PAST SALE,December-21-2021,Condo/Co-op,20 Strathmore Rd #2,Brookline,MA,02445,1100000,3,2.0,Brookline,1432,,1925,88,768,200,Sold,,,https://www.redfin.com/MA/Brookline/20-Strathmore-Rd-02445/unit-2/home/11482442,MLS PIN,72893532,N,Y,42.3358035,-71.1462906
PAST SALE,February-15-2022,Condo/Co-op,100 Fulton St Unit 5N,Boston,MA,02109,730000,1,1.0,Waterfront,707,707,1890,32,1033,738,Sold,,,https://www.redfin.com/MA/Boston/100-Fulton-St-02109/unit-5N/home/9231244,MLS PIN,72927481,N,Y,42.3627106,-71.0533286
PAST SALE,February-2-2022,Condo/Co-op,14-16 Henchman St Unit 5M,Boston,MA,02113,675000,1,1.0,Boston,578,578,1904,45,1168,191,Sold,,,https://www.redfin.com/MA/Boston/14-Henchman-St-02113/unit-5M/home/9272207,MLS PIN,72932335,N,Y,42.3673471,-71.0538858
PAST SALE,February-9-2022,Condo/Co-op,134-136 W 9Th St #7,Boston,MA,02127,655000,2,1.0,South Boston,725,725,2004,38,903,250,Sold,,,https://www.redfin.com/MA/Boston/134-W-9th-St-02127/unit-7/home/9328601,MLS PIN,72902044,N,Y,42.3344955,-71.0538696
PAST SALE,March-7-2022,Condo/Co-op,80 Broad St #305,Boston,MA,02110,605000,1,1.0,Financial District,604,604,2006,12,1002,491,Sold,,,https://www.redfin.com/MA/Boston/80-Broad-St-02110/unit-305/home/12439994,MLS PIN,72929252,N,Y,42.3576872,-71.0528178
PAST SALE,March-1-2022,Condo/Co-op,1 Franklin St #5103,Boston,MA,02110,5500000,4,3.5,Midtown,2773,,2016,18,1983,3922,Sold,,,https://www.redfin.com/MA/Boston/1-Franklin-St-02110/unit-5103/home/108993373,MLS PIN,72888922,N,Y,42.3557261,-71.0592362
PAST SALE,February-15-2022,Condo/Co-op,1 Charles St Unit 7H,Boston,MA,02116,1800000,2,2.0,Back Bay,1571,,2004,32,1146,2026,Sold,,,https://www.redfin.com/MA/Boston/1-Charles-St-02114/unit-7H/home/176341129,MLS PIN,72891741,N,Y,42.3563609,-71.0693664
PAST SALE,January-25-2022,Condo/Co-op,49 Melcher St #301,Boston,MA,02210,819000,1,1.0,Seaport District,860,,1916,53,952,684,Sold,,,https://www.redfin.com/MA/Boston/49-Melcher-St-02210/unit-301/home/177679969,MLS PIN,72928992,N,Y,42.349393,-71.0501922
PAST SALE,March-11-2022,Condo/Co-op,9 Hawthorne Pl Unit 12G,Boston,MA,02114,410000,0,1.0,West End,637,,1966,8,644,637,Sold,,,https://www.redfin.com/MA/Boston/9-Hawthorne-Pl-02114/unit-12G/home/9275574,MLS PIN,72928811,N,Y,42.3642695,-71.0657399
PAST SALE,March-16-2022,Condo/Co-op,4 Lathrop Pl #1,Boston,MA,02113,720000,2,1.0,North End,840,,1900,3,857,292,Sold,,,https://www.redfin.com/MA/Boston/4-Lathrop-Pl-02113/unit-1/home/9329240,MLS PIN,72938829,N,Y,42.363838,-71.054074
PAST SALE,March-9-2022,Condo/Co-op,58 Beacon St #4,Boston,MA,02108,4230000,3,3.0,Beacon Hill,2417,,2016,10,1750,1436,Sold,,,https://www.redfin.com/MA/Boston/58-Beacon-St-02108/unit-4/home/114036959,RIS,1283718,N,Y,42.3566192,-71.0685103
PAST SALE,March-1-2022,Multi-Family (2-4 Unit),125 Wordsworth St,Boston,MA,02128,842000,6,3.0,Boston,2589,2400,1910,18,325,,Sold,,,https://www.redfin.com/MA/Boston/125-Wordsworth-St-02128/home/9115165,MLS PIN,72933662,N,Y,42.3834419,-71.0150583
PAST SALE,February-10-2022,Single Family Residential,694 Saratoga St,Boston,MA,02128,682000,4,2.5,Constitution Beach,1917,2500,1910,37,356,,Sold,,,https://www.redfin.com/MA/Boston/694-Saratoga-St-02128/home/9121355,MLS PIN,72920239,N,Y,42.3830207,-71.0195715
PAST SALE,March-7-2022,Condo/Co-op,145 BENNINGTON St #212,Revere,MA,02151,330000,1,1.0,Beachmont,615,,2007,12,537,295,Sold,,,https://www.redfin.com/MA/Revere/145-Bennington-St-02151/unit-212/home/18967142,MLS PIN,72938459,N,Y,42.3943026,-70.9941979
PAST SALE,February-28-2022,Multi-Family (2-4 Unit),56 Wordsworth St,Boston,MA,02128,805000,6,2.0,East Boston,2292,3000,1910,19,351,,Sold,,,https://www.redfin.com/MA/Boston/56-Wordsworth-St-02128/home/9114368,MLS PIN,72927554,N,Y,42.3850254,-71.017206
PAST SALE,March-3-2022,Condo/Co-op,65 Strathmore #37,Boston,MA,02135,441000,1,1.0,Boston,738,,1920,16,598,445,Sold,,,https://www.redfin.com/MA/Brighton/65-Strathmore-Rd-02135/unit-37/home/9024608,MLS PIN,72936346,N,Y,42.3386384,-71.1485224
PAST SALE,January-31-2022,Townhouse,108 Litchfield St #0,Boston,MA,02135,540000,3,1.0,Brighton,1781,,1900,47,303,169,Sold,,,https://www.redfin.com/MA/Boston/108-Litchfield-St-02135/unit-108/home/113715183,MLS PIN,72900951,N,Y,42.361898,-71.1400009
PAST SALE,December-21-2021,Condo/Co-op,2 Sinclair #204,Boston,MA,02134,495000,1,1.0,Allston,493,,2021,88,1004,363,Sold,,,https://www.redfin.com/MA/Boston/2-Sinclair-Pl-02134/unit-204/home/175633053,MLS PIN,72863905,N,Y,42.353908,-71.1399327
PAST SALE,January-19-2022,Multi-Family (2-4 Unit),60 Lithgow St,Boston,MA,02124,1550000,12,6.0,Dorchester's Dorchester Center,4410,5392,1905,59,351,,Sold,,,https://www.redfin.com/MA/Boston/60-Lithgow-St-02124/home/9068714,MLS PIN,72918291,N,Y,42.2907089,-71.0679532
PAST SALE,December-30-2021,Single Family Residential,55 Stoughton St,Boston,MA,02125,475000,5,2.0,Dorchester,2092,1551,1895,79,227,,Sold,,,https://www.redfin.com/MA/Dorchester/55-Stoughton-St-02125/home/9076285,MLS PIN,72921110,N,Y,42.3161041,-71.0633802
PAST SALE,December-30-2021,Single Family Residential,57 Stoughton St,Boston,MA,02125,475000,5,2.0,Dorchester,2092,1463,1870,79,227,,Sold,,,https://www.redfin.com/MA/Dorchester/57-Stoughton-St-02125/home/9076287,MLS PIN,72921115,N,Y,42.3161061,-71.0633314
PAST SALE,March-10-2022,Single Family Residential,480 Columbia Rd,Boston,MA,02125,580000,3,1.0,Boston,1470,4224,1915,9,395,,Sold,,,https://www.redfin.com/MA/Dorchester/480-Columbia-Rd-02125/home/9065347,MLS PIN,72932312,N,Y,42.314221,-71.0679068
PAST SALE,January-6-2022,Condo/Co-op,485 Ashmont St #4,Boston,MA,02122,798000,2,2.5,Boston,1555,,2021,72,513,260,Sold,,,https://www.redfin.com/MA/Dorchester/485-Ashmont-St-02122/unit-4/home/176498774,MLS PIN,72913362,N,Y,42.2885534,-71.053375
PAST SALE,March-11-2022,Condo/Co-op,1069-1071 Dorchester Ave #3,Boston,MA,02125,740000,3,2.0,Dorchester's Savin Hill,1438,,1900,8,515,309,Sold,,,https://www.redfin.com/MA/Boston/1069-Dorchester-Ave-02125/unit-3/home/177166380,MLS PIN,72931469,N,Y,42.3141874,-71.0572136
PAST SALE,February-25-2022,Townhouse,12 Sudan St Unit C,Boston,MA,02125,549900,2,2.0,Dorchester's Savin Hill,916,916,1988,22,600,200,Sold,,,https://www.redfin.com/MA/Boston/12-Sudan-St-02125/unit-C/home/9063281,MLS PIN,72924044,N,Y,42.3169408,-71.0562595
PAST SALE,March-11-2022,Condo/Co-op,36 Bellevue St #2,Boston,MA,02125,420000,3,1.0,Dorchester,1140,,1920,8,368,243,Sold,,,https://www.redfin.com/MA/Boston/36-Bellevue-St-02125/unit-2/home/147125230,MLS PIN,72938999,N,Y,42.3101029,-71.0677211
PAST SALE,February-25-2022,Condo/Co-op,88 Wharf St #606,Milton,MA,02186,1507000,3,2.5,Milton,2789,,2003,22,540,1574,Sold,,,https://www.redfin.com/MA/Milton/88-Wharf-St-02186/unit-606/home/11713663,MLS PIN,72915370,N,Y,42.2703604,-71.0657929
PAST SALE,December-28-2021,Single Family Residential,32 Taylor St,Boston,MA,02122,699000,3,2.0,Dorchester,1469,7624,1900,81,476,,Sold,,,https://www.redfin.com/MA/Dorchester/32-Taylor-St-02122/home/9105536,MLS PIN,72912029,N,Y,42.2863045,-71.0406534
PAST SALE,February-17-2022,Condo/Co-op,37 Essex St #1,Boston,MA,02129,605000,2,1.5,Charlestown,1039,,1860,30,582,350,Sold,,,https://www.redfin.com/MA/Charlestown/37-Essex-St-02129/unit-1/home/9048621,MLS PIN,72915692,N,Y,42.3795561,-71.0704254
PAST SALE,January-18-2022,Condo/Co-op,986 Memorial Dr #105,Cambridge,MA,02138,1475000,3,2.0,Harvard Square,1405,,1920,60,1050,1886,Sold,,,https://www.redfin.com/MA/Cambridge/986-Memorial-Dr-02138/unit-105/home/136936478,MLS PIN,72868049,N,Y,42.3729309,-71.1254445
PAST SALE,January-24-2022,Multi-Family (2-4 Unit),144 Falcon St,Boston,MA,02128,830000,6,2.0,East Boston,2348,2187,1900,54,353,,Sold,,,https://www.redfin.com/MA/Boston/144-Falcon-St-02128/home/9113866,MLS PIN,72918671,N,Y,42.382134,-71.0330389
PAST SALE,January-20-2022,Condo/Co-op,456 Meridian St #1,Boston,MA,02128,762000,3,2.5,Boston,1664,,1944,58,458,200,Sold,,,https://www.redfin.com/MA/Boston/456-Meridian-St-02128/unit-1/home/148354522,MLS PIN,72924708,N,Y,42.382245,-71.0395396
PAST SALE,January-12-2022,Condo/Co-op,46 Eutaw St #1,Boston,MA,02128,689900,3,2.5,East Boston's Eagle Hill,1465,,1845,66,471,200,Sold,,,https://www.redfin.com/MA/Boston/46-Eutaw-St-02128/unit-1/home/176996831,MLS PIN,72914198,N,Y,42.3792639,-71.0378618
PAST SALE,March-15-2022,Condo/Co-op,101 Condor St #205,Boston,MA,02128,639000,2,2.0,East Boston,855,,2021,4,747,380,Sold,,,https://www.redfin.com/MA/Boston/101-Condor-St-02128/unit-205/home/175076219,MLS PIN,72826362,N,Y,42.3825106,-71.0363841
PAST SALE,March-15-2022,Condo/Co-op,101 Condor St #206,Boston,MA,02128,640000,2,2.0,East Boston,855,850,2021,4,749,272,Sold,,,https://www.redfin.com/MA/Boston/101-Condor-St-02128/unit-206/home/174889782,MLS PIN,72864507,N,Y,42.3825106,-71.0363841
PAST SALE,March-15-2022,Condo/Co-op,42 Chelsea St #3,Boston,MA,02128,735000,2,2.0,East Boston,1220,,1900,4,602,379,Sold,,,https://www.redfin.com/MA/Boston/42-Chelsea-St-02128/unit-3/home/169142750,MLS PIN,72931407,N,Y,42.3711306,-71.0376819
PAST SALE,January-18-2022,Single Family Residential,63 Rosseter St,Boston,MA,02121,525000,6,2.0,Boston,2256,3500,1910,60,233,,Sold,,,https://www.redfin.com/MA/Dorchester/63-Rosseter-St-02121/home/9074995,MLS PIN,72913522,N,Y,42.3036189,-71.074897
PAST SALE,February-25-2022,Multi-Family (2-4 Unit),380 Park St,Boston,MA,02124,880000,7,3.5,Dorchester,3030,3425,1910,22,290,,Sold,,,https://www.redfin.com/MA/Boston/380-Park-St-02124/home/9071633,MLS PIN,72928919,N,Y,42.2959754,-71.0696253
PAST SALE,January-25-2022,Single Family Residential,95 Bradlee St,Boston,MA,02136,550000,3,1.5,Boston,1502,7305,1961,53,366,,Sold,,,https://www.redfin.com/MA/Hyde-Park/95-Bradlee-St-02136/home/9122528,MLS PIN,72923982,N,Y,42.2708001,-71.1178239
PAST SALE,February-28-2022,Townhouse,24-26 Mildred Ave #1,Boston,MA,02126,400000,3,2.0,Mattapan,1330,,2006,19,301,250,Sold,,,https://www.redfin.com/MA/Mattapan/24-Mildred-Ave-02126/unit-1/home/21717341,MLS PIN,72897999,N,Y,42.2765489,-71.0915941
PAST SALE,,Condo/Co-op,175 Clare Ave Unit A7,Hyde Park,MA,02136,167000,2,1.0,,825,,1960,,202,,,,,https://www.redfin.com/MA/Hyde-Park/175-Clare-Ave-02136/unit-A7/home/9136192,,,N,Y,42.271983,-71.1193689
PAST SALE,January-31-2022,Condo/Co-op,495 Arborway #34,Boston,MA,02130,333000,1,1.0,Jamaica Plain,580,,1946,47,574,400,Sold,,,https://www.redfin.com/MA/Boston/495-Arborway-02130/unit-34/home/9140381,MLS PIN,72913375,N,Y,42.3006807,-71.1077637
PAST SALE,January-20-2022,Single Family Residential,995 Centre St,Boston,MA,02130,1080000,4,3.0,Jamaica Plain,3042,13357,1984,58,355,,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/995-Centre-St-02130/home/9149907,MLS PIN,72908644,N,Y,42.3067104,-71.1245433
PAST SALE,January-24-2022,Condo/Co-op,32 Bryon Rd #4,Boston,MA,02467,340000,2,1.0,Chestnut Hill,780,780,1955,54,436,392,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/32-Bryon-Rd-02467/unit-4/home/9204565,MLS PIN,72925763,N,Y,42.3022324,-71.1672168
PAST SALE,January-31-2022,Condo/Co-op,50-56 Broadlawn Park #505,Boston,MA,02467,460000,2,2.0,Chestnut Hill,1156,1156,1974,47,398,752,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/50-56-Broadlawn-Park-02467/unit-505/home/9205406,MLS PIN,72893462,N,Y,42.3023918,-71.1639988
PAST SALE,January-14-2022,Single Family Residential,75 Brook Farm Rd,Boston,MA,02132,560000,2,1.5,West Roxbury,1284,5777,1958,64,436,,Sold,,,https://www.redfin.com/MA/West-Roxbury/75-Brook-Farm-Rd-02132/home/9207415,MLS PIN,72925064,N,Y,42.2924832,-71.1670155
PAST SALE,January-20-2022,Condo/Co-op,44 Washington St #1114,Brookline,MA,02445,459000,0,1.0,Brookline,500,357192,1968,58,918,538,Sold,,,https://www.redfin.com/MA/Brookline/44-Washington-St-02445/unit-1114/home/11486123,MLS PIN,72915901,N,Y,42.3312119,-71.1153752
PAST SALE,March-3-2022,Condo/Co-op,13 Fairview St #1,Boston,MA,02131,682500,3,2.0,Roslindale,1520,1520,1870,16,449,253,Sold,,,https://www.redfin.com/MA/Boston/13-Fairview-St-02131/unit-1/home/40352933,MLS PIN,72931272,N,Y,42.2888614,-71.1303922
PAST SALE,December-29-2021,Condo/Co-op,111 Perkins St #183,Boston,MA,02130,500000,2,1.0,Jamaica Plain,1130,,1963,80,442,1346,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/111-Perkins-St-02130/unit-183/home/137115570,MLS PIN,72912656,N,Y,42.3222155,-71.1159742
PAST SALE,March-11-2022,Townhouse,143-171 Hyde Park Ave Unit 165A,Boston,MA,02130,819000,3,2.5,Jamaica Plain,1702,,2017,8,481,598,Sold,,,https://www.redfin.com/MA/Boston/143-Hyde-Park-Ave-02130/unit-165A/home/144716754,MLS PIN,72937110,N,Y,42.2967795,-71.1160367
PAST SALE,February-21-2022,Condo/Co-op,2400 Beacon #215,Boston,MA,02467,1250000,2,2.5,Boston,1450,326700,2006,26,862,1110,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/2400-Beacon-St-02467/unit-215/home/12431591,MLS PIN,72900955,N,Y,42.3336022,-71.1530121
PAST SALE,March-14-2022,Multi-Family (2-4 Unit),34 Delle Ave,Boston,MA,02120,1675000,9,3.0,Mission Hill,2726,3084,1900,5,614,,Sold,,,https://www.redfin.com/MA/Boston/34-Delle-Ave-02120/home/9297667,MLS PIN,72934629,N,Y,42.331053,-71.0989086
PAST SALE,January-5-2022,Multi-Family (2-4 Unit),101-103 Albano St,Boston,MA,02131,700000,4,2.0,Roslindale,1800,6351,1900,73,389,,Sold,,,https://www.redfin.com/MA/Boston/101-Albano-St-02131/home/9171866,MLS PIN,72919053,N,Y,42.2848453,-71.1330677
PAST SALE,January-12-2022,Townhouse,23 Swallow St #1,Boston,MA,02127,760000,2,2.5,South Boston's City Point,1397,1397,1900,66,544,206,Sold,,,https://www.redfin.com/MA/Boston/23-Swallow-St-02127/unit-1/home/40416983,MLS PIN,72892436,N,Y,42.3335966,-71.0300765
PAST SALE,March-8-2022,Condo/Co-op,155 O St #2,Boston,MA,02127,650000,2,1.0,South Boston,706,,1868,11,921,156,Sold,,,https://www.redfin.com/MA/Boston/155-O-St-02127/unit-2/home/28906681,MLS PIN,72934989,N,Y,42.3328399,-71.0293591
PAST SALE,December-22-2021,Condo/Co-op,407 W 1st #202,Boston,MA,02127,1200000,2,2.0,South Boston,1663,,2014,87,722,422,Sold,,,https://www.redfin.com/MA/Boston/407-W-First-St-02127/unit-202/home/55120426,MLS PIN,72886017,N,Y,42.337977,-71.044633
PAST SALE,March-11-2022,Condo/Co-op,458 E 8th St #1,Boston,MA,02127,550000,2,1.0,South Boston,996,996,1905,8,552,200,Sold,,,https://www.redfin.com/MA/Boston/458-E-8th-St-02127/unit-1/home/9328250,MLS PIN,72926301,N,Y,42.3314706,-71.0427892
PAST SALE,February-22-2022,Condo/Co-op,511 E 5Th St Unit 1R,Boston,MA,02127,939000,2,2.0,South Boston,1200,,1920,25,783,392,Sold,,,https://www.redfin.com/MA/Boston/511-E-5th-St-02127/unit-1R/home/167576769,MLS PIN,72907762,N,Y,42.3336201,-71.0402612
PAST SALE,December-22-2021,Multi-Family (2-4 Unit),68 Greenwood St,Boston,MA,02121,1010000,8,3.0,Dorchester,4156,4983,1900,87,243,,Sold,,,https://www.redfin.com/MA/Boston/68-Greenwood-St-02121/home/9080458,MLS PIN,72891943,N,Y,42.2996632,-71.0796983
PAST SALE,,Condo/Co-op,6 Whittier Pl Unit 11R,Boston,MA,02114,415000,1,1.0,,802,,1964,,517,,,,,https://www.redfin.com/MA/Boston/6-Whittier-Pl-02114/unit-11R/home/9228373,,,N,Y,42.365702,-71.066702
PAST SALE,December-22-2021,Condo/Co-op,300 Boylston St #1201,Boston,MA,02116,5050000,2,2.5,Back Bay,2492,,1987,87,2026,4515,Sold,,,https://www.redfin.com/MA/Boston/300-Boylston-St-02116/unit-1201/home/9235998,MLS PIN,72903943,N,Y,42.3518065,-71.0698243
PAST SALE,December-23-2021,Condo/Co-op,37 Beacon St #36,Boston,MA,02108,830000,1,1.0,Beacon Hill,770,,1920,86,1078,600,Sold,,,https://www.redfin.com/MA/Boston/37-Beacon-St-02108/unit-36/home/9258996,MLS PIN,72909927,N,Y,42.3572906,-71.0656765
PAST SALE,,Condo/Co-op,156 Quincy St Unit A,Boston,MA,02121,153000,3,2.0,,1169,,1995,,131,,,,,https://www.redfin.com/MA/Boston/156-Quincy-St-02121/unit-A/home/9311800,,,N,Y,42.3135282,-71.0761502
PAST SALE,December-30-2021,Condo/Co-op,271 Dartmouth Unit 1k,Boston,MA,02116,830000,1,1.0,Back Bay,702,,1885,79,1182,466,Sold,,,https://www.redfin.com/MA/Boston/271-Dartmouth-St-02116/unit-1K/home/169427983,MLS PIN,72860046,N,Y,42.3506554,-71.0773882
PAST SALE,December-28-2021,Condo/Co-op,1950 Washington St Unit 4B,Boston,MA,02118,435000,0,1.0,South End,450,,2021,81,967,271,Sold,,,https://www.redfin.com/MA/Boston/1950-Washington-St-02118/unit-4B/home/175535218,MLS PIN,72854718,N,Y,42.3341124,-71.0796055
PAST SALE,December-30-2021,Single Family Residential,846 Truman Pkwy,Boston,MA,02136,465000,2,1.0,Suffolk County,784,4786,1950,79,593,,Sold,,,https://www.redfin.com/MA/Hyde-Park/846-Truman-Pkwy-02136/home/9131973,MLS PIN,72916218,N,Y,42.2480148,-71.1241371
PAST SALE,December-28-2021,Condo/Co-op,804 Centre St #102,Boston,MA,02130,482500,2,1.0,Jamaica Plain,795,795,1960,81,607,315,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/804-Centre-St-02130/unit-102/home/9148144,MLS PIN,72899816,N,Y,42.3085149,-71.1177891
PAST SALE,December-21-2021,Condo/Co-op,90 Antwerp #306,Boston,MA,02135,744000,2,2.0,Allston,969,,2021,88,768,486,Sold,,,https://www.redfin.com/MA/Boston/90-Antwerp-St-02135/unit-306/home/175598218,MLS PIN,72860594,N,Y,42.36117,-71.139454
PAST SALE,December-22-2021,Single Family Residential,31 Fairlane Rd,Boston,MA,02132,610000,3,2.0,West Roxbury,1305,3354,1956,87,467,,Sold,,,https://www.redfin.com/MA/West-Roxbury/31-Fairlane-Rd-02132/home/9220001,MLS PIN,72915104,N,Y,42.2664815,-71.1645555
PAST SALE,December-22-2021,Condo/Co-op,5170 Washington St #207,Boston,MA,02132,405000,2,2.0,West Roxbury,1162,,2004,87,349,461,Sold,,,https://www.redfin.com/MA/Boston/5170-Washington-St-02132/unit-207/home/21719280,MLS PIN,72905626,N,Y,42.2618548,-71.1560381
PAST SALE,December-30-2021,Multi-Family (2-4 Unit),12 Shaw St,Boston,MA,02132,940000,5,2.0,West Roxbury's Bellevue Hill,2392,5949,1949,79,393,,Sold,,,https://www.redfin.com/MA/Boston/12-Shaw-St-02132/home/9214782,MLS PIN,72920504,N,Y,42.2754201,-71.1503985
